X,Y,Pressure,Time
106.137678704519,62.8352124891587,0.003906369,0
107.091672877566,60.8837814397224,0.05478073,1
107.091672877566,61.8204683434518,0.0273751,1
107.091672877566,60.8837814397224,0.07629628,14
107.091672877566,59.8690372940156,0.1330607,15
107.091672877566,60.8837814397224,0.1056551,15
107.091672877566,59.8690372940156,0.1584826,30
107.091672877566,59.8690372940156,0.1584826,30
107.091672877566,59.8690372940156,0.1800287,30
107.091672877566,59.8690372940156,0.1800287,31
107.091672877566,59.8690372940156,0.2250435,46
107.091672877566,59.8690372940156,0.2250435,46
107.091672877566,59.8690372940156,0.2426527,46
107.091672877566,59.8690372940156,0.2426527,47
107.091672877566,59.8690372940156,0.2544023,61
107.091672877566,59.8690372940156,0.2544023,61
107.091672877566,59.8690372940156,0.2661214,61
107.091672877566,59.8690372940156,0.2661214,62
107.091672877566,59.8690372940156,0.2720115,77
107.091672877566,59.8690372940156,0.2837306,78
107.091672877566,59.8690372940156,0.2876675,92
107.091672877566,59.8690372940156,0.3013398,93
107.091672877566,59.8690372940156,0.2974334,108
107.091672877566,59.8690372940156,0.2974334,108
107.091672877566,59.8690372940156,0.3072298,108
107.091672877566,59.8690372940156,0.3072298,109
107.091672877566,59.8690372940156,0.3111362,124
107.091672877566,59.8690372940156,0.3150426,125
107.091672877566,59.8690372940156,0.3209327,139
107.091672877566,60.8837814397224,0.3150426,140
107.091672877566,60.8837814397224,0.3228858,140
107.091672877566,61.8204683434518,0.3228858,155
107.091672877566,61.8204683434518,0.3228858,155
107.091672877566,63.8499566348655,0.3287454,155
107.091672877566,63.8499566348655,0.3287454,156
107.091672877566,64.8647007805724,0.3287454,171
107.091672877566,67.8308759757155,0.340495,186
107.091672877566,69.8603642671292,0.3346355,186
107.091672877566,72.9826539462272,0.3385418,186
107.091672877566,75.9488291413703,0.340495,202
107.091672877566,75.9488291413703,0.340495,202
108.132393793617,78.9930615784909,0.340495,202
108.132393793617,82.9739809193408,0.3444014,202
108.132393793617,85.9401561144839,0.3346355,202
108.132393793617,78.9930615784909,0.340495,217
108.132393793617,82.9739809193408,0.3444014,217
108.132393793617,85.9401561144839,0.3346355,217
108.132393793617,89.9991326973113,0.3424482,233
109.173114709669,93.9800520381613,0.3424482,234
109.173114709669,97.9609713790113,0.3483078,249
109.173114709669,102.019947961839,0.3424482,250
109.173114709669,104.986123156982,0.3483078,264
109.173114709669,108.967042497832,0.3424482,265
110.127108882716,112.011274934952,0.3424482,265
110.127108882716,114.977450130095,0.3483078,280
110.127108882716,118.021682567216,0.3424482,296
111.167829798767,120.987857762359,0.3502915,296
111.167829798767,124.03209019948,0.3424482,311
111.167829798767,124.03209019948,0.3424482,311
112.121823971814,126.998265394623,0.3522446,311
112.121823971814,126.998265394623,0.3522446,312
113.162544887865,130.042497831743,0.3483078,327
113.162544887865,130.042497831743,0.3483078,327
113.162544887865,131.99392888118,0.3541978,327
113.162544887865,131.99392888118,0.3541978,328
114.116539060912,135.0381613183,0.3483078,342
114.116539060912,135.0381613183,0.3483078,342
115.157259976963,137.067649609714,0.3522446,342
115.157259976963,137.067649609714,0.3522446,343
115.157259976963,139.01908065915,0.3483078,358
115.157259976963,139.01908065915,0.3483078,358
116.11125415001,141.048568950564,0.3483078,358
116.11125415001,143.078057241977,0.3522446,358
117.151975066061,144.014744145707,0.3502915,358
117.151975066061,146.044232437121,0.356151,358
116.11125415001,141.048568950564,0.3483078,374
116.11125415001,143.078057241977,0.3522446,374
117.151975066061,144.014744145707,0.3502915,374
117.151975066061,146.044232437121,0.356151,374
117.151975066061,147.058976582827,0.3541978,389
118.105969239108,148.073720728534,0.3600574,390
118.105969239108,149.088464874241,0.356151,405
118.105969239108,149.088464874241,0.356151,405
118.105969239108,150.02515177797,0.3600574,405
118.105969239108,150.02515177797,0.3600574,406
118.105969239108,151.039895923677,0.3581042,421
118.105969239108,151.039895923677,0.3581042,421
119.14669015516,152.054640069384,0.3581042,421
119.14669015516,152.054640069384,0.3581042,422
119.14669015516,153.069384215091,0.3600574,436
119.14669015516,153.069384215091,0.3600574,436
119.14669015516,154.084128360798,0.3581042,436
119.14669015516,154.084128360798,0.3581042,437
119.14669015516,155.098872506505,0.3639638,452
119.14669015516,155.098872506505,0.3639638,452
119.14669015516,156.035559410234,0.3581042,452
120.100684328207,158.065047701648,0.3659475,452
119.14669015516,156.035559410234,0.3581042,467
120.100684328207,158.065047701648,0.3659475,467
120.100684328207,159.079791847355,0.3600574,483
120.100684328207,159.079791847355,0.3600574,483
120.100684328207,161.109280138768,0.3659475,483
121.141405244258,162.045967042498,0.3639638,483
120.100684328207,161.109280138768,0.3659475,484
121.141405244258,162.045967042498,0.3639638,484
121.141405244258,164.075455333912,0.3600574,499
121.141405244258,164.075455333912,0.3600574,499
121.141405244258,166.104943625325,0.3600574,499
121.141405244258,166.104943625325,0.3600574,500
122.182126160309,167.041630529055,0.3600574,514
