X,Y,Pressure,Time
103.449149671387,91.1699913269731,0.2700583,0
104.403143844434,91.1699913269731,0.1917783,14
104.403143844434,91.1699913269731,0.2817774,14
103.449149671387,91.1699913269731,0.1878414,29
103.449149671387,91.1699913269731,0.1878414,29
103.449149671387,91.1699913269731,0.1897946,29
103.449149671387,91.1699913269731,0.1897946,30
102.408428755336,91.1699913269731,0.1976379,45
102.408428755336,91.1699913269731,0.1858882,46
102.408428755336,91.1699913269731,0.1858882,61
102.408428755336,91.1699913269731,0.1858882,61
102.408428755336,91.1699913269731,0.1897946,61
102.408428755336,91.1699913269731,0.1897946,62
102.408428755336,91.1699913269731,0.2113407,76
103.449149671387,91.1699913269731,0.2289499,77
103.449149671387,91.1699913269731,0.2446059,92
103.449149671387,91.1699913269731,0.2446059,92
104.403143844434,91.1699913269731,0.2602619,92
104.403143844434,91.1699913269731,0.2602619,93
104.403143844434,90.1552471812662,0.2915739,108
104.403143844434,90.1552471812662,0.3072298,108
104.403143844434,91.1699913269731,0.2720115,108
104.403143844434,91.1699913269731,0.2720115,108
104.403143844434,90.1552471812662,0.2915739,109
104.403143844434,90.1552471812662,0.3072298,109
104.403143844434,90.1552471812662,0.3365887,123
104.403143844434,90.1552471812662,0.3365887,123
104.403143844434,90.1552471812662,0.356151,123
104.403143844434,90.1552471812662,0.356151,124
104.403143844434,90.1552471812662,0.3698538,139
104.403143844434,90.1552471812662,0.3698538,139
104.403143844434,90.1552471812662,0.3816034,139
104.403143844434,90.1552471812662,0.3816034,140
104.403143844434,90.1552471812662,0.3835566,154
104.403143844434,90.1552471812662,0.3835566,154
104.403143844434,90.1552471812662,0.3894162,154
104.403143844434,90.1552471812662,0.3894162,155
104.403143844434,90.1552471812662,0.3894162,170
104.403143844434,90.1552471812662,0.3894162,170
104.403143844434,90.1552471812662,0.3972594,170
104.403143844434,90.1552471812662,0.3972594,171
104.403143844434,90.1552471812662,0.3952757,186
104.403143844434,90.1552471812662,0.3952757,186
104.403143844434,90.1552471812662,0.4011658,186
104.403143844434,90.1552471812662,0.4011658,187
104.403143844434,90.1552471812662,0.3972594,201
104.403143844434,90.1552471812662,0.3972594,201
104.403143844434,90.1552471812662,0.403119,201
104.403143844434,90.1552471812662,0.403119,202
104.403143844434,90.1552471812662,0.4011658,217
104.403143844434,90.1552471812662,0.4011658,217
104.403143844434,90.1552471812662,0.4070254,217
104.403143844434,90.1552471812662,0.4070254,218
104.403143844434,90.1552471812662,0.4070254,233
104.403143844434,90.1552471812662,0.4070254,233
104.403143844434,90.1552471812662,0.4109317,233
104.403143844434,90.1552471812662,0.4109317,234
104.403143844434,90.1552471812662,0.418775,248
104.403143844434,90.1552471812662,0.4226814,249
104.403143844434,90.1552471812662,0.4363842,264
104.403143844434,90.1552471812662,0.4363842,265
104.403143844434,90.1552471812662,0.4402905,279
104.403143844434,90.1552471812662,0.4402905,279
104.403143844434,90.1552471812662,0.4402905,279
104.403143844434,90.1552471812662,0.4402905,280
104.403143844434,90.1552471812662,0.450087,295
104.403143844434,90.1552471812662,0.4598529,296
104.403143844434,90.1552471812662,0.4618366,296
104.403143844434,90.1552471812662,0.4735557,311
104.403143844434,90.1552471812662,0.4735557,311
104.403143844434,90.1552471812662,0.4755089,311
104.403143844434,90.1552471812662,0.4755089,312
104.403143844434,90.1552471812662,0.4872585,326
104.403143844434,90.1552471812662,0.4872585,326
104.403143844434,90.1552471812662,0.4931486,326
104.403143844434,90.1552471812662,0.4931486,327
104.403143844434,90.1552471812662,0.497055,342
104.403143844434,90.1552471812662,0.497055,342
104.403143844434,90.1552471812662,0.4990081,342
104.403143844434,90.1552471812662,0.4990081,343
104.403143844434,89.1405030355594,0.497055,358
104.403143844434,89.1405030355594,0.5009613,358
104.403143844434,89.1405030355594,0.5009613,358
104.403143844434,89.1405030355594,0.497055,359
104.403143844434,89.1405030355594,0.497055,373
103.449149671387,89.1405030355594,0.5009613,374
103.449149671387,88.20381613183,0.497055,389
103.449149671387,88.20381613183,0.497055,389
103.449149671387,88.20381613183,0.5009613,389
103.449149671387,88.20381613183,0.5009613,390
102.408428755336,87.1890719861231,0.497055,404
102.408428755336,87.1890719861231,0.497055,404
102.408428755336,87.1890719861231,0.5068209,404
102.408428755336,87.1890719861231,0.5068209,405
100.413713666238,86.1743278404163,0.5107578,420
101.454434582289,86.1743278404163,0.5009613,420
101.454434582289,86.1743278404163,0.5009613,420
100.413713666238,86.1743278404163,0.5107578,421
100.413713666238,85.1595836947094,0.5048677,436
99.4597194931906,85.1595836947094,0.5107578,437
98.4189985771394,84.1448395490026,0.512711,451
98.4189985771394,84.1448395490026,0.512711,451
98.4189985771394,84.1448395490026,0.5166174,451
98.4189985771394,84.1448395490026,0.5166174,452
95.4702893149942,83.2081526452732,0.5224769,468
96.4242834880412,83.2081526452732,0.512711,468
97.4650044040924,83.2081526452732,0.5185705,468
94.429568398943,83.2081526452732,0.5303202,483
95.4702893149942,83.2081526452732,0.5224769,483
95.4702893149942,83.2081526452732,0.5224769,483
94.429568398943,83.2081526452732,0.5303202,484
93.4755742258961,83.2081526452732,0.528367,498
93.4755742258961,83.2081526452732,0.528367,498
93.4755742258961,83.2081526452732,0.5361797,498
93.4755742258961,83.2081526452732,0.5361797,499
92.4348533098448,83.2081526452732,0.5342265,514
92.4348533098448,83.2081526452732,0.5361797,515
91.3941323937936,83.2081526452732,0.5342265,529
92.4348533098448,83.2081526452732,0.5401166,529
92.4348533098448,83.2081526452732,0.5401166,529
91.3941323937936,83.2081526452732,0.5342265,530
91.3941323937936,83.2081526452732,0.5342265,545
91.3941323937936,83.2081526452732,0.5381329,545
91.3941323937936,83.2081526452732,0.5381329,545
91.3941323937936,83.2081526452732,0.5342265,546
91.3941323937936,83.2081526452732,0.5420698,561
91.3941323937936,83.2081526452732,0.5381329,562
90.4401382207467,83.2081526452732,0.5459762,576
90.4401382207467,83.2081526452732,0.5401166,577
89.3994173046954,83.2081526452732,0.5459762,592
90.4401382207467,83.2081526452732,0.5420698,592
90.4401382207467,83.2081526452732,0.5420698,592
89.3994173046954,83.2081526452732,0.5459762,593
89.3994173046954,83.2081526452732,0.5381329,608
89.3994173046954,83.2081526452732,0.5420698,609
88.4454231316485,83.2081526452732,0.5361797,623
88.4454231316485,83.2081526452732,0.5361797,623
88.4454231316485,84.1448395490026,0.5420698,623
88.4454231316485,84.1448395490026,0.5420698,624
86.4507080425503,85.1595836947094,0.5420698,639
87.4047022155973,84.1448395490026,0.5401166,639
87.4047022155973,84.1448395490026,0.5401166,639
86.4507080425503,85.1595836947094,0.5420698,640
83.4152720374009,87.1890719861231,0.5381329,654
84.4559929534521,86.1743278404163,0.5459762,654
85.4099871264991,86.1743278404163,0.5381329,654
85.4099871264991,86.1743278404163,0.5381329,654
83.4152720374009,87.1890719861231,0.5381329,655
84.4559929534521,86.1743278404163,0.5459762,655
82.4612778643539,88.20381613183,0.5401166,670
81.4205569483027,89.1405030355594,0.5381329,671
80.4665627752558,90.1552471812662,0.5401166,686
81.4205569483027,89.1405030355594,0.5361797,686
81.4205569483027,89.1405030355594,0.5361797,686
80.4665627752558,90.1552471812662,0.5401166,687
77.4311267701064,93.1994796183868,0.5381329,701
78.3851209431533,92.1847354726799,0.5401166,701
79.4258418592046,91.1699913269731,0.5342265,701
79.4258418592046,91.1699913269731,0.5342265,701
79.4258418592046,91.1699913269731,0.5459762,701
79.4258418592046,91.1699913269731,0.5459762,702
78.3851209431533,92.1847354726799,0.5401166,717
77.4311267701064,93.1994796183868,0.5381329,718
76.3904058540551,95.150910667823,0.5342265,733
77.4311267701064,94.2142237640936,0.5361797,733
77.4311267701064,94.2142237640936,0.5361797,733
76.3904058540551,95.150910667823,0.5342265,734
75.4364116810082,98.1951431049436,0.5303202,748
76.3904058540551,97.1803989592368,0.5361797,748
76.3904058540551,97.1803989592368,0.5361797,748
75.4364116810082,98.1951431049436,0.5303202,749
75.4364116810082,100.224631396357,0.5342265,764
74.395690764957,101.161318300087,0.5322734,765
73.44169659191,105.298352124892,0.5342265,779
74.395690764957,103.1908065915,0.5381329,779
74.395690764957,103.1908065915,0.5381329,779
73.44169659191,105.298352124892,0.5342265,780
73.44169659191,106.313096270598,0.5381329,795
73.44169659191,106.313096270598,0.5381329,795
73.44169659191,108.264527320035,0.5342265,795
73.44169659191,108.264527320035,0.5342265,796
72.4009756758588,109.279271465742,0.5361797,811
72.4009756758588,109.279271465742,0.5361797,811
72.4009756758588,110.294015611448,0.5303202,811
72.4009756758588,110.294015611448,0.5303202,812
72.4009756758588,112.323503902862,0.5303202,826
72.4009756758588,113.260190806591,0.5322734,827
72.4009756758588,115.289679098005,0.5264138,827
72.4009756758588,117.319167389419,0.5303202,842
72.4009756758588,119.270598438855,0.5322734,843
72.4009756758588,120.285342584562,0.5342265,858
72.4009756758588,122.314830875976,0.5322734,873
72.4009756758588,123.329575021683,0.5361797,873
72.4009756758588,125.281006071119,0.5342265,873
72.4009756758588,127.310494362532,0.5401166,889
72.4009756758588,129.339982653946,0.5459762,890
72.4009756758588,130.276669557676,0.5381329,904
72.4009756758588,132.306157849089,0.5420698,905
72.4009756758588,134.335646140503,0.5420698,920
72.4009756758588,134.335646140503,0.5420698,920
72.4009756758588,136.287077189939,0.5498825,920
72.4009756758588,136.287077189939,0.5498825,921
73.44169659191,138.316565481353,0.5498825,936
73.44169659191,140.346053772767,0.5537889,937
74.395690764957,142.297484822203,0.5498825,951
74.395690764957,142.297484822203,0.5498825,951
75.4364116810082,144.326973113617,0.5518357,951
75.4364116810082,144.326973113617,0.5518357,952
76.3904058540551,146.35646140503,0.5537889,967
76.3904058540551,146.35646140503,0.5537889,967
78.3851209431533,147.371205550737,0.5518357,967
78.3851209431533,147.371205550737,0.5518357,968
79.4258418592046,149.322636600173,0.5557726,983
79.4258418592046,149.322636600173,0.5557726,983
80.4665627752558,150.33738074588,0.5557726,983
80.4665627752558,150.33738074588,0.5557726,984
82.4612778643539,152.366869037294,0.559679,998
