X,Y,Pressure,Time
313.29880672628,171.424146244697,0.5714286,0
313.29880672628,167.416211432234,0.6046938,1
305.241187780389,143.396435438093,0.7181921,13
309.249122592853,150.410321359905,0.7005829,13
311.253089999084,156.394390697958,0.6849269,13
313.29880672628,162.434125797296,0.6340221,13
313.29880672628,162.434125797296,0.6340221,13
305.241187780389,143.396435438093,0.7181921,14
309.249122592853,150.410321359905,0.7005829,14
311.253089999084,156.394390697958,0.6849269,14
287.247230445265,124.414410840175,0.7416608,30
294.30286568804,130.398480178228,0.7416608,30
300.231269264809,136.382549516282,0.727958,30
252.21955015717,115.340891750847,0.7299112,45
262.23938718833,114.366740928373,0.7397076,45
271.21549119541,116.342875453963,0.7416608,45
280.233344523453,119.348826563311,0.7416608,45
280.233344523453,119.348826563311,0.7416608,45
252.21955015717,115.340891750847,0.7299112,60
262.23938718833,114.366740928373,0.7397076,60
271.21549119541,116.342875453963,0.7416608,60
216.18988616596,141.420300912503,0.7260048,76
229.173924985504,127.364696188238,0.7260048,76
241.197729422895,119.348826563311,0.7260048,76
241.197729422895,119.348826563311,0.7260048,76
216.18988616596,141.420300912503,0.7260048,92
229.173924985504,127.364696188238,0.7260048,92
177.154271065401,209.527359843745,0.774926,107
189.136326181829,182.473799859615,0.7534105,107
203.122348704489,159.428174687948,0.7260048,107
203.122348704489,159.428174687948,0.7260048,107
177.154271065401,209.527359843745,0.774926,108
189.136326181829,182.473799859615,0.7534105,108
159.118564409314,270.592699972533,0.8258309,123
166.090701010163,239.531205175939,0.7964721,123
166.090701010163,239.531205175939,0.7964721,123
159.118564409314,270.592699972533,0.8258309,124
154.150395214698,302.628345591601,0.8649556,138
151.14444410535,332.68785668508,0.8923612,139
151.14444410535,359.74141666921,0.9119236,154
151.14444410535,359.74141666921,0.9119236,154
153.106662190619,382.731376079592,0.91583,154
153.106662190619,382.731376079592,0.91583,155
158.158330027161,401.852565080721,0.9275796,170
158.158330027161,401.852565080721,0.9275796,170
165.13046662801,415.82467116306,0.9334391,170
165.13046662801,415.82467116306,0.9334391,171
173.146336252937,425.816675313578,0.9393292,185
173.146336252937,425.816675313578,0.9393292,185
183.166173284097,431.856410412915,0.9412824,185
183.166173284097,431.856410412915,0.9412824,186
194.187994018372,435.864345225379,0.937376,201
194.187994018372,435.864345225379,0.937376,201
207.172032837916,435.864345225379,0.9393292,201
207.172032837916,435.864345225379,0.9393292,202
222.201788384655,431.856410412915,0.9353923,217
222.201788384655,431.856410412915,0.9353923,217
237.231543931394,424.842524491104,0.9353923,217
253.221533860286,415.82467116306,0.937376,217
237.231543931394,424.842524491104,0.9353923,218
253.221533860286,415.82467116306,0.937376,218
269.211523789178,403.828699606311,0.937376,232
286.245246742149,389.773094882046,0.9295328,248
302.235236671041,373.741355632191,0.92172,248
318.308725241859,354.703665272988,0.9099704,263
318.308725241859,354.703665272988,0.9099704,263
333.254982146672,334.663991210669,0.9040803,263
346.322519608142,313.650166325877,0.8884243,263
333.254982146672,334.663991210669,0.9040803,264
346.322519608142,313.650166325877,0.8884243,264
358.346324045534,292.636341441084,0.8825648,279
358.346324045534,292.636341441084,0.8825648,279
369.326395458846,272.624500259407,0.8806116,279
369.326395458846,272.624500259407,0.8806116,280
379.387981810968,251.55500961333,0.8786584,295
379.387981810968,251.55500961333,0.8786584,295
386.360118411817,232.572985015412,0.8864712,295
386.360118411817,232.572985015412,0.8864712,296
392.372020630512,213.507461775567,0.8806116,310
392.372020630512,213.507461775567,0.8806116,310
397.340189825129,195.47175511948,0.8786584,310
397.340189825129,195.47175511948,0.8786584,311
400.346140934477,179.440015869625,0.8786584,326
400.346140934477,179.440015869625,0.8786584,326
401.389873958556,145.428235724967,0.8962676,326
401.389873958556,153.444105349895,0.8884243,326
401.389873958556,164.410260322886,0.8825648,326
401.389873958556,145.428235724967,0.8962676,342
401.389873958556,153.444105349895,0.8884243,342
401.389873958556,164.410260322886,0.8825648,342
400.346140934477,139.388500625629,0.8825648,357
400.346140934477,141.420300912503,0.900174,357
400.346140934477,141.420300912503,0.900174,357
400.346140934477,139.388500625629,0.8825648,358
