X,Y,Pressure,Time
252.21955015717,310.699880977813,0.05868709,0
254.265266884365,308.668080690939,0.05868709,1
258.231452375866,307.693929868465,0.05282754,1
262.23938718833,305.662129581591,0.05087436,14
262.23938718833,305.662129581591,0.05087436,14
266.20557267983,303.685995056001,0.05282754,14
269.211523789178,301.654194769127,0.6125065,14
266.20557267983,303.685995056001,0.05282754,15
269.211523789178,301.654194769127,0.6125065,15
271.21549119541,298.620410779138,0.5048677,30
272.217474898526,296.644276253548,0.4637898,31
274.221442304758,293.6383251442,0.4833522,45
274.221442304758,293.6383251442,0.4833522,45
276.267159031953,289.630390331736,0.5088046,45
276.267159031953,289.630390331736,0.5088046,46
279.273110141301,285.622455519272,0.5674917,61
279.273110141301,285.622455519272,0.5674917,61
281.235328226569,281.614520706809,0.6125065,61
281.235328226569,281.614520706809,0.6125065,62
283.239295632801,277.606585894345,0.6516618,77
285.285012359996,272.624500259407,0.6692709,77
287.247230445265,267.558915982543,0.6927397,92
289.251197851497,262.576830347606,0.7044893,93
290.253181554613,256.592761009552,0.7260048,108
291.296914578692,251.55500961333,0.7397076,109
291.296914578692,241.563005462813,0.7632069,123
291.296914578692,246.545091097751,0.7514573,123
291.296914578692,246.545091097751,0.7514573,123
291.296914578692,241.563005462813,0.7632069,124
290.253181554613,236.553086947234,0.7808161,139
288.290963469344,231.515335551012,0.7886288,140
285.285012359996,227.507400738548,0.7964721,155
280.233344523453,223.499465926084,0.8003784,156
269.211523789178,219.49153111362,0.7964721,170
275.223426007874,220.493514816736,0.7984253,170
275.223426007874,220.493514816736,0.7984253,170
269.211523789178,219.49153111362,0.7964721,171
245.163914914396,223.499465926084,0.7788629,186
254.265266884365,220.493514816736,0.7847224,186
262.23938718833,218.517380291147,0.7866756,186
262.23938718833,218.517380291147,0.7866756,186
245.163914914396,223.499465926084,0.7788629,187
254.265266884365,220.493514816736,0.7847224,187
223.162022766808,240.561021759697,0.7827693,201
235.185827204199,230.541184728538,0.7827693,201
235.185827204199,230.541184728538,0.7827693,201
223.162022766808,240.561021759697,0.7827693,202
199.156163212989,267.558915982543,0.7886288,217
211.17996765038,252.529160435804,0.7788629,217
211.17996765038,252.529160435804,0.7788629,217
199.156163212989,267.558915982543,0.7886288,218
175.108554338206,305.662129581591,0.8003784,233
187.132358775597,285.622455519272,0.7925352,233
187.132358775597,285.622455519272,0.7925352,233
175.108554338206,305.662129581591,0.8003784,234
159.118564409314,346.687795648061,0.8121281,248
166.090701010163,325.673970763268,0.806238,248
166.090701010163,325.673970763268,0.806238,248
159.118564409314,346.687795648061,0.8121281,249
154.150395214698,383.789025543992,0.8160344,264
155.152378917814,366.783135471664,0.8121281,264
155.152378917814,366.783135471664,0.8121281,264
154.150395214698,383.789025543992,0.8160344,265
154.150395214698,398.818781090731,0.8179876,280
154.150395214698,398.818781090731,0.8179876,280
157.156346324046,410.786919766839,0.8238472,280
157.156346324046,410.786919766839,0.8238472,281
162.124515518662,419.832605975524,0.8297372,295
162.124515518662,419.832605975524,0.8297372,295
168.136417737358,427.848475600452,0.8395032,295
168.136417737358,427.848475600452,0.8395032,296
175.108554338206,433.888210699789,0.8434401,311
183.166173284097,438.870296334727,0.8414869,312
192.142277291177,439.872280037843,0.8512528,326
192.142277291177,439.872280037843,0.8512528,326
202.162114322336,439.872280037843,0.8492996,326
202.162114322336,439.872280037843,0.8492996,327
213.183935056612,437.896145512253,0.853206,342
213.183935056612,437.896145512253,0.853206,342
225.207739494003,431.856410412915,0.8512528,342
225.207739494003,431.856410412915,0.8512528,343
237.231543931394,424.842524491104,0.8512528,358
237.231543931394,424.842524491104,0.8512528,358
249.213599047822,415.82467116306,0.8453932,358
249.213599047822,415.82467116306,0.8453932,359
261.195654164251,405.860499893185,0.83755,373
273.261207922605,394.810846278268,0.8297372,374
285.285012359996,382.731376079592,0.8238472,374
295.263100070193,368.759269997253,0.8179876,389
295.263100070193,368.759269997253,0.8179876,389
305.241187780389,353.729514450514,0.8101749,389
305.241187780389,353.729514450514,0.8101749,390
315.302774132511,338.727591784417,0.8160344,405
323.276894436476,323.697836237678,0.8140813,406
329.288796655171,309.642231513413,0.8101749,420
329.288796655171,309.642231513413,0.8101749,420
335.300698873867,295.670125431074,0.806238,420
335.300698873867,295.670125431074,0.806238,421
340.310617389447,282.588671529283,0.8081912,436
340.310617389447,282.588671529283,0.8081912,436
344.31855220191,270.592699972533,0.8121281,436
344.31855220191,270.592699972533,0.8121281,437
347.324503311258,259.543046357616,0.8140813,451
347.324503311258,259.543046357616,0.8140813,451
348.284737693411,250.553025910215,0.821894,451
348.284737693411,250.553025910215,0.821894,452
349.32847071749,244.568956572161,0.8297372,467
350.330454420606,240.561021759697,0.8453932,468
350.330454420606,237.555070650349,0.8395032,483
350.330454420606,238.529221472823,0.8453932,483
350.330454420606,238.529221472823,0.8453932,483
350.330454420606,237.555070650349,0.8395032,484
349.32847071749,240.561021759697,0.8336436,498
