X,Y,Pressure,Time
228.130191961425,285.622455519272,0.06064028,0
229.173924985504,281.614520706809,0.06259346,1
231.219641712699,277.606585894345,0.06064028,1
234.225592822047,272.624500259407,0.06259346,13
234.225592822047,272.624500259407,0.06259346,13
236.187810907315,267.558915982543,0.06259346,13
239.193762016663,262.576830347606,0.06064028,13
236.187810907315,267.558915982543,0.06259346,14
239.193762016663,262.576830347606,0.06064028,14
241.197729422895,258.568895535142,0.06259346,29
244.203680532243,254.560960722678,0.06064028,31
247.209631641591,249.578875087741,0.06259346,44
247.209631641591,249.578875087741,0.06259346,44
250.215582750938,246.545091097751,0.06064028,44
250.215582750938,246.545091097751,0.06064028,45
254.265266884365,241.563005462813,0.06064028,60
254.265266884365,241.563005462813,0.06064028,60
258.231452375866,237.555070650349,0.06064028,60
262.23938718833,232.572985015412,0.06259346,60
266.20557267983,227.507400738548,0.06064028,60
258.231452375866,237.555070650349,0.06064028,76
262.23938718833,232.572985015412,0.06259346,76
266.20557267983,227.507400738548,0.06064028,76
269.211523789178,222.52531510361,0.05478073,91
269.211523789178,222.52531510361,0.05478073,91
272.217474898526,218.517380291147,0.05868709,91
272.217474898526,218.517380291147,0.05868709,92
274.221442304758,214.509445478683,0.05868709,107
276.267159031953,212.533310953093,0.05478073,108
277.227393414106,210.501510666219,0.05478073,123
277.227393414106,210.501510666219,0.05478073,123
278.229377117222,209.527359843745,0.05478073,123
278.229377117222,209.527359843745,0.05478073,124
278.229377117222,207.495559556871,0.05478073,138
278.229377117222,207.495559556871,0.05478073,138
279.273110141301,204.517441328166,0.05478073,138
279.273110141301,206.493575853755,0.05478073,138
280.233344523453,201.511490218818,0.05478073,138
279.273110141301,204.517441328166,0.05478073,154
279.273110141301,206.493575853755,0.05478073,154
280.233344523453,201.511490218818,0.05478073,154
281.235328226569,199.479689931944,0.05868709,169
281.235328226569,199.479689931944,0.05868709,169
283.239295632801,196.445905941954,0.05282754,169
283.239295632801,196.445905941954,0.05282754,170
285.285012359996,193.49562059389,0.05087436,185
285.285012359996,193.49562059389,0.05087436,185
287.247230445265,191.463820307016,0.05282754,185
289.251197851497,189.487685781426,0.05087436,185
287.247230445265,191.463820307016,0.05282754,186
289.251197851497,189.487685781426,0.05087436,186
290.253181554613,187.455885494552,0.05868709,201
290.253181554613,187.455885494552,0.05868709,201
292.257148960845,185.479750968963,0.05868709,201
292.257148960845,185.479750968963,0.05868709,202
293.259132663961,184.505600146489,0.05868709,216
294.30286568804,183.447950682089,0.05282754,217
